   # 1:time (constant)	2:frequency	3:filter1 (low)	4:filter2	5:filter3   6:filter4	7:filter5	8:filter6	9:filter7	10:filter8	11:filter9  12:filter10 (middle)	13:filter11	14:filter12	15:filter13	16:filter14 (high)
   5.0000000e-01   4.2700000e+02   4.5872837e-07   2.9195895e-06   2.6642463e-05   3.9874792e-04   1.2384528e-02   8.4805192e-01   4.9866060e+00   2.2671505e-01   1.1573478e-02   1.3556027e-03   2.7851696e-04   8.2637196e-05   3.1519047e-05   1.4370466e-05
   5.0000000e-01   4.2800000e+02   4.4748472e-07   2.8367609e-06   2.5742706e-05   3.8210851e-04   1.1723367e-02   7.9955957e-01   5.0968279e+00   2.3793810e-01   1.1993166e-02   1.3910189e-03   2.8398546e-04   8.3902221e-05   3.1906122e-05   1.4515341e-05
   5.0000000e-01   4.2900000e+02   4.3655244e-07   2.7565762e-06   2.4876937e-05   3.6623918e-04   1.1100565e-02   7.5366745e-01   5.2027443e+00   2.4973076e-01   1.2429512e-02   1.4274618e-03   2.8957370e-04   8.5188893e-05   3.2298516e-05   1.4661849e-05
   5.0000000e-01   4.3000000e+02   4.2592192e-07   2.6789420e-06   2.4043739e-05   3.5110091e-04   1.0513737e-02   7.1026273e-01   5.3038793e+00   2.6212129e-01   1.2883229e-02   1.4649642e-03   2.9528457e-04   8.6497618e-05   3.2696308e-05   1.4810010e-05
   5.0000000e-01   4.3100000e+02   4.1558390e-07   2.6037681e-06   2.3241760e-05   3.3665683e-04   9.9606581e-03   6.6923414e-01   5.3997657e+00   2.7513920e-01   1.3355062e-02   1.5035596e-03   3.0112102e-04   8.7828814e-05   3.3099581e-05   1.4959845e-05
   5.0000000e-01   4.3200000e+02   4.0552941e-07   2.5309682e-06   2.2469711e-05   3.2287209e-04   9.4392464e-03   6.3047233e-01   5.4899492e+00   2.8881525e-01   1.3845790e-02   1.5432831e-03   3.0708610e-04   8.9182906e-05   3.3508417e-05   1.5111374e-05
   5.0000000e-01   4.3300000e+02   3.9574979e-07   2.4604591e-06   2.1726358e-05   3.0971374e-04   8.9475566e-03   5.9387032e-01   5.5739928e+00   3.0318156e-01   1.4356228e-02   1.5841706e-03   3.1318293e-04   9.0560330e-05   3.3922902e-05   1.5264619e-05
   5.0000000e-01   4.3400000e+02   3.8623668e-07   2.3921608e-06   2.1010523e-05   2.9715059e-04   8.4837701e-03   5.5932375e-01   5.6514805e+00   3.1827158e-01   1.4887225e-02   1.6262596e-03   3.1941472e-04   9.1961528e-05   3.4343122e-05   1.5419602e-05
   5.0000000e-01   4.3500000e+02   3.7698200e-07   2.3259964e-06   2.0321084e-05   2.8515316e-04   8.0461862e-03   5.2673122e-01   5.7220214e+00   3.3412013e-01   1.5439674e-02   1.6695886e-03   3.2578474e-04   9.3386953e-05   3.4769164e-05   1.5576343e-05
   5.0000000e-01   4.3600000e+02   3.6797791e-07   2.2618920e-06   1.9656965e-05   2.7369353e-04   7.6332140e-03   4.9599440e-01   5.7852536e+00   3.5076345e-01   1.6014505e-02   1.7141977e-03   3.3229639e-04   9.4837068e-05   3.5201117e-05   1.5734864e-05
   5.0000000e-01   4.3700000e+02   3.5921687e-07   2.1997764e-06   1.9017140e-05   2.6274530e-04   7.2433653e-03   4.6701826e-01   5.8408477e+00   3.6823920e-01   1.6612692e-02   1.7601282e-03   3.3895311e-04   9.6312344e-05   3.5639072e-05   1.5895189e-05
   5.0000000e-01   4.3800000e+02   3.5069157e-07   2.1395812e-06   1.8400628e-05   2.5228345e-04   6.8752474e-03   4.3971114e-01   5.8885103e+00   3.8658650e-01   1.7235254e-02   1.8074230e-03   3.4575847e-04   9.7813262e-05   3.6083121e-05   1.6057339e-05
   5.0000000e-01   4.3900000e+02   3.4239494e-07   2.0812405e-06   1.7806491e-05   2.4228430e-04   6.5275567e-03   4.1398484e-01   5.9279872e+00   4.0584593e-01   1.7883257e-02   1.8561264e-03   3.5271613e-04   9.9340315e-05   3.6533356e-05   1.6221338e-05
   5.0000000e-01   4.4000000e+02   3.3432016e-07   2.0246908e-06   1.7233833e-05   2.3272542e-04   6.1990726e-03   3.8975468e-01   5.9590655e+00   4.2605956e-01   1.8557816e-02   1.9062842e-03   3.5982983e-04   1.0089400e-04   3.6989875e-05   1.6387208e-05
   5.0000000e-01   4.4100000e+02   3.2646062e-07   1.9698713e-06   1.6681795e-05   2.2358556e-04   5.8886523e-03   3.6693948e-01   5.9815766e+00   4.4727093e-01   1.9260097e-02   1.9579441e-03   3.6710342e-04   1.0247484e-04   3.7452772e-05   1.6554974e-05
   5.0000000e-01   4.4200000e+02   3.1880992e-07   1.9167231e-06   1.6149559e-05   2.1484456e-04   5.5952252e-03   3.4546157e-01   5.9953978e+00   4.6952506e-01   1.9991321e-02   2.0111551e-03   3.7454086e-04   1.0408335e-04   3.7922147e-05   1.6724658e-05
   5.0000000e-01   4.4300000e+02   3.1136189e-07   1.8651897e-06   1.5636340e-05   2.0648336e-04   5.3177885e-03   3.2524675e-01   6.0004532e+00   4.9286845e-01   2.0752765e-02   2.0659681e-03   3.8214622e-04   1.0572006e-04   3.8398099e-05   1.6896286e-05
   5.0000000e-01   4.4400000e+02   3.0411054e-07   1.8152166e-06   1.5141387e-05   1.9848384e-04   5.0554021e-03   3.0622427e-01   5.9967151e+00   5.1734907e-01   2.1545766e-02   2.1224360e-03   3.8992365e-04   1.0738553e-04   3.8880730e-05   1.7069882e-05
   5.0000000e-01   4.4500000e+02   2.9705010e-07   1.7667515e-06   1.4663982e-05   1.9082884e-04   4.8071851e-03   2.8832671e-01   5.9842040e+00   5.4301629e-01   2.2371722e-02   2.1806133e-03   3.9787745e-04   1.0908031e-04   3.9370144e-05   1.7245470e-05
   5.0000000e-01   4.4600000e+02   2.9017496e-07   1.7197437e-06   1.4203438e-05   1.8350210e-04   4.5723115e-03   2.7148995e-01   5.9629886e+00   5.6992092e-01   2.3232097e-02   2.2405566e-03   4.0601201e-04   1.1080496e-04   3.9866446e-05   1.7423077e-05
   5.0000000e-01   4.4700000e+02   2.8347970e-07   1.6741447e-06   1.3759097e-05   1.7648815e-04   4.3500066e-03   2.5565306e-01   5.9331847e+00   5.9811507e-01   2.4128423e-02   2.3023245e-03   4.1433186e-04   1.1256007e-04   4.0369742e-05   1.7602726e-05
   5.0000000e-01   4.4800000e+02   2.7695908e-07   1.6299076e-06   1.3330330e-05   1.6977235e-04   4.1395438e-03   2.4075822e-01   5.8949543e+00   6.2765218e-01   2.5062304e-02   2.3659775e-03   4.2284164e-04   1.1434624e-04   4.0880142e-05   1.7784445e-05
   5.0000000e-01   4.4900000e+02   2.7060803e-07   1.5869873e-06   1.2916533e-05   1.6334080e-04   3.9402412e-03   2.2675059e-01   5.8485035e+00   6.5858689e-01   2.6035420e-02   2.4315787e-03   4.3154611e-04   1.1616406e-04   4.1397757e-05   1.7968260e-05
   5.0000000e-01   4.5000000e+02   2.6442163e-07   1.5453402e-06   1.2517128e-05   1.5718027e-04   3.7514591e-03   2.1357824e-01   5.7940807e+00   6.9097496e-01   2.7049526e-02   2.4991930e-03   4.4045017e-04   1.1801415e-04   4.1922698e-05   1.8154197e-05
   5.0000000e-01   4.5100000e+02   2.5839513e-07   1.5049244e-06   1.2131564e-05   1.5127824e-04   3.5725969e-03   2.0119201e-01   5.7319736e+00   7.2487319e-01   2.8106464e-02   2.5688880e-03   4.4955886e-04   1.1989716e-04   4.2455079e-05   1.8342283e-05
   5.0000000e-01   4.5200000e+02   2.5252393e-07   1.4656995e-06   1.1759309e-05   1.4562280e-04   3.4030904e-03   1.8954543e-01   5.6625064e+00   7.6033928e-01   2.9208158e-02   2.6407335e-03   4.5887736e-04   1.2181372e-04   4.2995019e-05   1.8532546e-05
   5.0000000e-01   4.5300000e+02   2.4680356e-07   1.4276265e-06   1.1399856e-05   1.4020264e-04   3.2424101e-03   1.7859457e-01   5.5860364e+00   7.9743170e-01   3.0356626e-02   2.7148020e-03   4.6841096e-04   1.2376449e-04   4.3542634e-05   1.8725013e-05
   5.0000000e-01   4.5400000e+02   2.4122971e-07   1.3906678e-06   1.1052718e-05   1.3500700e-04   3.0900583e-03   1.6829796e-01   5.5029503e+00   8.3620952e-01   3.1553980e-02   2.7911686e-03   4.7816514e-04   1.2575015e-04   4.4098046e-05   1.8919712e-05
   5.0000000e-01   4.5500000e+02   2.3579819e-07   1.3547873e-06   1.0717429e-05   1.3002568e-04   2.9455676e-03   1.5861647e-01   5.4136608e+00   8.7673224e-01   3.2802429e-02   2.8699111e-03   4.8814551e-04   1.2777138e-04   4.4661376e-05   1.9116673e-05
   5.0000000e-01   4.5600000e+02   2.3050496e-07   1.3199500e-06   1.0393543e-05   1.2524896e-04   2.8084983e-03   1.4951318e-01   5.3186019e+00   9.1905957e-01   3.4104290e-02   2.9511101e-03   4.9835783e-04   1.2982889e-04   4.5232750e-05   1.9315924e-05
   5.0000000e-01   4.5700000e+02   2.2534609e-07   1.2861223e-06   1.0080629e-05   1.2066760e-04   2.6784375e-03   1.4095331e-01   5.2182255e+00   9.6325123e-01   3.5461985e-02   3.0348493e-03   5.0880804e-04   1.3192340e-04   4.5812294e-05   1.9517494e-05
   5.0000000e-01   4.5800000e+02   2.2031778e-07   1.2532716e-06   9.7782777e-06   1.1627284e-04   2.5549966e-03   1.3290409e-01   5.1129973e+00   1.0093667e+00   3.6878054e-02   3.1212152e-03   5.1950221e-04   1.3405564e-04   4.6400137e-05   1.9721413e-05
   5.0000000e-01   4.5900000e+02   2.1541635e-07   1.2213666e-06   9.4860945e-06   1.1205632e-04   2.4378103e-03   1.2533465e-01   5.0033920e+00   1.0574648e+00   3.8355156e-02   3.2102978e-03   5.3044661e-04   1.3622635e-04   4.6996410e-05   1.9927712e-05
   5.0000000e-01   4.6000000e+02   2.1063824e-07   1.1903770e-06   9.2037013e-06   1.0801010e-04   2.3265347e-03   1.1821596e-01   4.8898904e+00   1.1076036e+00   3.9896072e-02   3.3021903e-03   5.4164769e-04   1.3843631e-04   4.7601247e-05   2.0136420e-05
   5.0000000e-01   4.6100000e+02   2.0597998e-07   1.1602738e-06   8.9307354e-06   1.0412661e-04   2.2208463e-03   1.1152068e-01   4.7729746e+00   1.1598401e+00   4.1503721e-02   3.3969891e-03   5.5311204e-04   1.4068629e-04   4.8214783e-05   2.0347569e-05
   5.0000000e-01   4.6200000e+02   2.0143822e-07   1.1310287e-06   8.6668489e-06   1.0039867e-04   2.1204406e-03   1.0522311e-01   4.6531247e+00   1.2142295e+00   4.3181153e-02   3.4947946e-03   5.6484649e-04   1.4297710e-04   4.8837156e-05   2.0561191e-05
   5.0000000e-01   4.6300000e+02   1.9700972e-07   1.1026145e-06   8.4117076e-06   9.6819426e-05   2.0250310e-03   9.9299093e-02   4.5308155e+00   1.2708251e+00   4.4931567e-02   3.5957106e-03   5.7685801e-04   1.4530954e-04   4.9468507e-05   2.0777317e-05
   5.0000000e-01   4.6400000e+02   1.9269133e-07   1.0750051e-06   8.1649911e-06   9.3382356e-05   1.9343474e-03   9.3725912e-02   4.4065128e+00   1.3296781e+00   4.6758312e-02   3.6998450e-03   5.8915380e-04   1.4768447e-04   5.0108979e-05   2.0995980e-05
   5.0000000e-01   4.6500000e+02   1.8848000e-07   1.0481750e-06   7.9263917e-06   9.0081252e-05   1.8481356e-03   8.8482228e-02   4.2806710e+00   1.3908364e+00   4.8664893e-02   3.8073094e-03   6.0174126e-04   1.5010272e-04   5.0758716e-05   2.1217213e-05
   5.0000000e-01   4.6600000e+02   1.8437277e-07   1.0221000e-06   7.6956140e-06   8.6910200e-05   1.7661559e-03   8.3547993e-02   4.1537299e+00   1.4543450e+00   5.0654985e-02   3.9182199e-03   6.1462797e-04   1.5256518e-04   5.1417868e-05   2.1441048e-05
   5.0000000e-01   4.6700000e+02   1.8036677e-07   9.9675629e-07   7.4723745e-06   8.3863566e-05   1.6881826e-03   7.8904376e-02   4.0261126e+00   1.5202447e+00   5.2732434e-02   4.0326968e-03   6.2782176e-04   1.5507272e-04   5.2086584e-05   2.1667520e-05
   5.0000000e-01   4.6800000e+02   1.7645921e-07   9.7212117e-07   7.2564006e-06   8.0935980e-05   1.6140026e-03   7.4533698e-02   3.8982236e+00   1.5885721e+00   5.4901267e-02   4.1508650e-03   6.4133067e-04   1.5762627e-04   5.2765018e-05   2.1896662e-05
   5.0000000e-01   4.6900000e+02   1.7264742e-07   9.4817260e-07   7.0474308e-06   7.8122326e-05   1.5434155e-03   7.0419360e-02   3.7704465e+00   1.6593587e+00   5.7165703e-02   4.2728539e-03   6.5516297e-04   1.6022675e-04   5.3453326e-05   2.2128511e-05
   5.0000000e-01   4.7000000e+02   1.6892876e-07   9.2488934e-07   6.8452139e-06   7.5417727e-05   1.4762319e-03   6.6545777e-02   3.6431434e+00   1.7326305e+00   5.9530159e-02   4.3987981e-03   6.6932716e-04   1.6287511e-04   5.4151665e-05   2.2363100e-05
   5.0000000e-01   4.7100000e+02   1.6530070e-07   9.0225083e-07   6.6495083e-06   7.2817532e-05   1.4122731e-03   6.2898327e-02   3.5166530e+00   1.8084071e+00   6.1999262e-02   4.5288369e-03   6.8383198e-04   1.6557232e-04   5.4860198e-05   2.2600466e-05
   5.0000000e-01   4.7200000e+02   1.6176078e-07   8.8023724e-07   6.4600820e-06   7.0317308e-05   1.3513709e-03   5.9463282e-02   3.3912904e+00   1.8867013e+00   6.4577856e-02   4.6631153e-03   6.9868644e-04   1.6831938e-04   5.5579089e-05   2.2840644e-05
   5.0000000e-01   4.7300000e+02   1.5830661e-07   8.5882940e-07   6.2767122e-06   6.7912825e-05   1.2933661e-03   5.6227765e-02   3.2673462e+00   1.9675183e+00   6.7271012e-02   4.8017835e-03   7.1389978e-04   1.7111731e-04   5.6308504e-05   2.3083672e-05
   5.0000000e-01   4.7400000e+02   1.5493589e-07   8.3800879e-07   6.0991845e-06   6.5600048e-05   1.2381087e-03   5.3179689e-02   3.1450864e+00   2.0508550e+00   7.0084042e-02   4.9449975e-03   7.2948153e-04   1.7396713e-04   5.7048613e-05   2.3329587e-05
   5.0000000e-01   4.7500000e+02   1.5164635e-07   8.1775749e-07   5.9272930e-06   6.3375128e-05   1.1854570e-03   5.0307717e-02   3.0247523e+00   2.1366993e+00   7.3022506e-02   5.0929193e-03   7.4544149e-04   1.7686991e-04   5.7799591e-05   2.3578426e-05
   5.0000000e-01   4.7600000e+02   1.4843582e-07   7.9805821e-07   5.7608395e-06   6.1234392e-05   1.1352772e-03   4.7601211e-02   2.9065607e+00   2.2250294e+00   7.6092225e-02   5.2457171e-03   7.6178973e-04   1.7982674e-04   5.8561612e-05   2.3830229e-05
   5.0000000e-01   4.7700000e+02   1.4530219e-07   7.7889423e-07   5.5996337e-06   5.9174334e-05   1.0874427e-03   4.5050190e-02   2.7907045e+00   2.3158131e+00   7.9299294e-02   5.4035655e-03   7.7853663e-04   1.8283873e-04   5.9334856e-05   2.4085033e-05
   5.0000000e-01   4.7800000e+02   1.4224340e-07   7.6024936e-07   5.4434925e-06   5.7191607e-05   1.0418342e-03   4.2645293e-02   2.6773532e+00   2.4090070e+00   8.2650092e-02   5.5666458e-03   7.9569285e-04   1.8590700e-04   6.0119505e-05   2.4342879e-05
   5.0000000e-01   4.7900000e+02   1.3925746e-07   7.4210799e-07   5.2922398e-06   5.5283013e-05   9.9833870e-04   4.0377734e-02   2.5666533e+00   2.5045560e+00   8.6151296e-02   5.7351463e-03   8.1326939e-04   1.8903272e-04   6.0915746e-05   2.4603806e-05
   5.0000000e-01   4.8000000e+02   1.3634243e-07   7.2445500e-07   5.1457060e-06   5.3445503e-05   9.5684952e-04   3.8239275e-02   2.4587298e+00   2.6023923e+00   8.9809894e-02   5.9092626e-03   8.3127753e-04   1.9221708e-04   6.1723766e-05   2.4867855e-05
   5.0000000e-01   4.8100000e+02   1.3349644e-07   7.0727577e-07   5.0037283e-06   5.1676160e-05   9.1726574e-04   3.6222185e-02   2.3536867e+00   2.7024352e+00   9.3633199e-02   6.0891978e-03   8.4972891e-04   1.9546127e-04   6.2543759e-05   2.5135067e-05
   5.0000000e-01   4.8200000e+02   1.3071766e-07   6.9055617e-07   4.8661497e-06   4.9972200e-05   8.7949192e-04   3.4319210e-02   2.2516081e+00   2.8045901e+00   9.7628865e-02   6.2751630e-03   8.6863551e-04   1.9876656e-04   6.3375919e-05   2.5405485e-05
   5.0000000e-01   4.8300000e+02   1.2800433e-07   6.7428252e-07   4.7328194e-06   4.8330962e-05   8.4343777e-04   3.2523546e-02   2.1525598e+00   2.9087480e+00   1.0180490e-01   6.4673774e-03   8.8800965e-04   2.0213419e-04   6.4220446e-05   2.5679150e-05
   5.0000000e-01   4.8400000e+02   1.2535471e-07   6.5844160e-07   4.6035921e-06   4.6749902e-05   8.0901788e-04   3.0828809e-02   2.0565897e+00   3.0147852e+00   1.0616967e-01   6.6660686e-03   9.0786401e-04   2.0556547e-04   6.5077544e-05   2.5956105e-05
   5.0000000e-01   4.8500000e+02   1.2276716e-07   6.4302062e-07   4.4783280e-06   4.5226591e-05   7.7615141e-04   2.9229008e-02   1.9637298e+00   3.1225627e+00   1.1073194e-01   6.8714733e-03   9.2821165e-04   2.0906172e-04   6.5947417e-05   2.6236394e-05
   5.0000000e-01   4.8600000e+02   1.2024004e-07   6.2800720e-07   4.3568926e-06   4.3758704e-05   7.4476184e-04   2.7718521e-02   1.8739969e+00   3.2319262e+00   1.1550088e-01   7.0838374e-03   9.4906602e-04   2.1262430e-04   6.6830277e-05   2.6520062e-05
   5.0000000e-01   4.8700000e+02   1.1777178e-07   6.1338935e-07   4.2391561e-06   4.2344021e-05   7.1477671e-04   2.6292072e-02   1.7873941e+00   3.3427051e+00   1.2048606e-01   7.3034164e-03   9.7044096e-04   2.1625459e-04   6.7726338e-05   2.6807153e-05
   5.0000000e-01   4.8800000e+02   1.1536085e-07   5.9915550e-07   4.1249938e-06   4.0980416e-05   6.8612741e-04   2.4944710e-02   1.7039118e+00   3.4547131e+00   1.2569750e-01   7.5304758e-03   9.9235072e-04   2.1995402e-04   6.8635816e-05   2.7097713e-05
   5.0000000e-01   4.8900000e+02   1.1300578e-07   5.8529442e-07   4.0142856e-06   3.9665857e-05   6.5874895e-04   2.3671787e-02   1.6235291e+00   3.5677478e+00   1.3114568e-01   7.7652916e-03   1.0148100e-03   2.2372403e-04   6.9558935e-05   2.7391788e-05
   5.0000000e-01   4.9000000e+02   1.1070510e-07   5.7179525e-07   3.9069157e-06   3.8398400e-05   6.3257976e-04   2.2468941e-02   1.5462150e+00   3.6815910e+00   1.3684152e-01   8.0081507e-03   1.0378338e-03   2.2756610e-04   7.0495919e-05   2.7689425e-05
   5.0000000e-01   4.9100000e+02   1.0845743e-07   5.5864750e-07   3.8027726e-06   3.7176186e-05   6.0756147e-04   2.1332077e-02   1.4719290e+00   3.7960084e+00   1.4279646e-01   8.2593512e-03   1.0614379e-03   2.3148175e-04   7.1446998e-05   2.7990671e-05
   5.0000000e-01   4.9200000e+02   1.0626140e-07   5.4584097e-07   3.7017488e-06   3.5997435e-05   5.8363880e-04   2.0257348e-02   1.4006229e+00   3.9107509e+00   1.4902245e-01   8.5192033e-03   1.0856381e-03   2.3547254e-04   7.2412406e-05   2.8295576e-05
   5.0000000e-01   4.9300000e+02   1.0411568e-07   5.3336583e-07   3.6037410e-06   3.4860442e-05   5.6075929e-04   1.9241144e-02   1.3322414e+00   4.0255540e+00   1.5553196e-01   8.7880291e-03   1.1104511e-03   2.3954005e-04   7.3392382e-05   2.8604187e-05
   5.0000000e-01   4.9400000e+02   1.0201900e-07   5.2121253e-07   3.5086492e-06   3.3763577e-05   5.3887323e-04   1.8280074e-02   1.2667229e+00   4.1401394e+00   1.6233802e-01   9.0661638e-03   1.1358938e-03   2.4368591e-04   7.4387167e-05   2.8916555e-05
   5.0000000e-01   4.9500000e+02   9.9970102e-08   5.0937184e-07   3.4163774e-06   3.2705279e-05   5.1793347e-04   1.7370952e-02   1.2040009e+00   4.2542154e+00   1.6945420e-01   9.3539559e-03   1.1619837e-03   2.4791177e-04   7.5397009e-05   2.9232730e-05
   5.0000000e-01   4.9600000e+02   9.7967770e-08   4.9783482e-07   3.3268330e-06   3.1684053e-05   4.9789526e-04   1.6510787e-02   1.1440044e+00   4.3674779e+00   1.7689472e-01   9.6517677e-03   1.1887389e-03   2.5221935e-04   7.6422160e-05   2.9552763e-05
   5.0000000e-01   4.9700000e+02   9.6010826e-08   4.8659280e-07   3.2399266e-06   3.0698468e-05   4.7871616e-04   1.5696767e-02   1.0866590e+00   4.4796116e+00   1.8467435e-01   9.9599761e-03   1.2161780e-03   2.5661037e-04   7.7462875e-05   2.9876706e-05
   5.0000000e-01   4.9800000e+02   9.4098121e-08   4.7563739e-07   3.1555721e-06   2.9747150e-05   4.6035589e-04   1.4926251e-02   1.0318874e+00   4.5902914e+00   1.9280855e-01   1.0278973e-02   1.2443201e-03   2.6108663e-04   7.8519414e-05   3.0204612e-05
   5.0000000e-01   4.9900000e+02   9.2228541e-08   4.6496046e-07   3.0736864e-06   2.8828788e-05   4.4277619e-04   1.4196756e-02   9.7961019e-01   4.6991840e+00   2.0131339e-01   1.0609166e-02   1.2731849e-03   2.6564993e-04   7.9592044e-05   3.0536534e-05
   5.0000000e-01   5.0000000e+02   9.0401000e-08   4.5455414e-07   2.9941896e-06   2.7942121e-05   4.2594076e-04   1.3505949e-02   9.2974631e-01   4.8059491e+00   2.1020567e-01   1.0950980e-02   1.3027929e-03   2.7030215e-04   8.0681034e-05   3.0872527e-05
   5.0000000e-01   5.0100000e+02   8.8614444e-08   4.4441079e-07   2.9170042e-06   2.7085943e-05   4.0981513e-04   1.2851638e-02   8.8221380e-01   4.9102419e+00   2.1950284e-01   1.1304855e-02   1.3331649e-03   2.7504519e-04   8.1786661e-05   3.1212646e-05
   5.0000000e-01   5.0200000e+02   8.6867849e-08   4.3452303e-07   2.8420560e-06   2.6259098e-05   3.9436654e-04   1.2231758e-02   8.3693017e-01   5.0117143e+00   2.2922311e-01   1.1671250e-02   1.3643226e-03   2.7988101e-04   8.2909203e-05   3.1556946e-05
   5.0000000e-01   5.0300000e+02   8.5160216e-08   4.2488369e-07   2.7692730e-06   2.5460478e-05   3.7956388e-04   1.1644372e-02   7.9381286e-01   5.1100175e+00   2.3938541e-01   1.2050644e-02   1.3962881e-03   2.8481160e-04   8.4048948e-05   3.1905485e-05
   5.0000000e-01   5.0400000e+02   8.3490577e-08   4.1548581e-07   2.6985858e-06   2.4689019e-05   3.6537758e-04   1.1087656e-02   7.5277964e-01   5.2048038e+00   2.5000947e-01   1.2443532e-02   1.4290845e-03   2.8983900e-04   8.5206185e-05   3.2258319e-05
   5.0000000e-01   5.0500000e+02   8.1857988e-08   4.0632268e-07   2.6299276e-06   2.3943703e-05   3.5177954e-04   1.0559892e-02   7.1374900e-01   5.2957292e+00   2.6111579e-01   1.2850433e-02   1.4627355e-03   2.9496532e-04   8.6381211e-05   3.2615508e-05
   5.0000000e-01   5.0600000e+02   8.0261533e-08   3.9738777e-07   2.5632338e-06   2.3223551e-05   3.3874306e-04   1.0059468e-02   6.7664036e-01   5.3824555e+00   2.7272566e-01   1.3271884e-02   1.4972652e-03   3.0019268e-04   8.7574327e-05   3.2977110e-05
   5.0000000e-01   5.0700000e+02   7.8700318e-08   3.8867475e-07   2.4984421e-06   2.2527627e-05   3.2624272e-04   9.5848639e-03   6.4137444e-01   5.4646526e+00   2.8486125e-01   1.3708445e-02   1.5326990e-03   3.0552329e-04   8.8785840e-05   3.3343186e-05
