# long, lat, r, g, b
20.5714,81.7714,182,210,233
21.6,81.7714,182,210,233
22.6286,81.7714,182,210,233
23.6571,81.7714,181,209,232
24.6857,81.7714,180,208,232
25.7143,81.7714,177,206,231
26.7429,81.7714,172,202,228
27.7714,81.7714,170,201,226
28.8,81.7714,170,201,226
29.8286,81.7714,172,202,227
30.8571,81.7714,174,203,228
31.8857,81.7714,176,204,228
32.9143,81.7714,177,205,229
33.9429,81.7714,177,205,229
34.9714,81.7714,177,205,229
36,81.7714,178,206,230
37.0286,81.7714,179,207,230
38.0571,81.7714,179,207,230
39.0857,81.7714,178,206,230
40.1143,81.7714,178,206,230
41.1429,81.7714,178,206,230
42.1714,81.7714,180,207,230
43.2,81.7714,182,208,231
44.2286,81.7714,185,211,232
45.2571,81.7714,189,212,232
46.2857,81.7714,190,212,231
47.3143,81.7714,191,213,232
48.3429,81.7714,192,214,233
49.3714,81.7714,189,210,229
50.4,81.7714,190,210,229
51.4286,81.7714,191,215,235
52.4571,81.7714,191,215,235
53.4857,81.7714,192,215,234
54.5143,81.7714,189,209,227
55.5429,81.7714,190,208,226
56.5714,81.7714,188,205,222
57.6,81.7714,190,206,223
58.6286,81.7714,198,217,234
59.6571,81.7714,194,214,232
60.6857,81.7714,192,211,229
61.7143,81.7714,196,217,235
62.7429,81.7714,196,215,233
63.7714,81.7714,189,209,228
64.8,81.7714,187,210,230
65.8286,81.7714,183,210,232
66.8571,81.7714,179,207,230
67.8857,81.7714,178,206,230
68.9143,81.7714,176,205,229
69.9429,81.7714,176,204,229
70.9714,81.7714,176,205,229
72,81.7714,177,205,229
73.0286,81.7714,179,207,230
74.0571,81.7714,182,209,231
75.0857,81.7714,183,210,232
76.1143,81.7714,184,210,232
77.1429,81.7714,184,210,232
78.1714,81.7714,186,211,232
79.2,81.7714,187,211,231
80.2286,81.7714,185,211,232
81.2571,81.7714,183,209,232
82.2857,81.7714,182,209,231
83.3143,81.7714,182,209,231
84.3429,81.7714,181,208,231
85.3714,81.7714,181,208,231
86.4,81.7714,181,208,231
87.4286,81.7714,182,209,231
88.4571,81.7714,183,210,232
89.4857,81.7714,187,212,232
90.5143,81.7714,190,213,232
91.5429,81.7714,191,215,236
92.5714,81.7714,187,209,229
93.6,81.7714,188,209,227
94.6286,81.7714,186,205,223
95.6571,81.7714,183,203,222
96.6857,81.7714,187,211,231
97.7143,81.7714,182,210,233
98.7429,81.7714,176,206,230
99.7714,81.7714,171,201,227
100.8,81.7714,165,197,224
101.829,81.7714,159,193,221
102.857,81.7714,153,189,219
103.886,81.7714,147,185,216
104.914,81.7714,142,182,215
105.943,81.7714,138,179,213
106.971,81.7714,135,177,212
108,81.7714,132,175,211
109.029,81.7714,130,174,210
110.057,81.7714,128,173,209
111.086,81.7714,127,172,208
112.114,81.7714,126,171,208
113.143,81.7714,125,170,208
114.171,81.7714,124,170,207
115.2,81.7714,124,169,207
116.229,81.7714,123,169,207
117.257,81.7714,123,169,207
118.286,81.7714,122,169,207
119.314,81.7714,122,169,207
120.343,81.7714,122,168,206
121.371,81.7714,122,168,206
122.4,81.7714,122,168,206
123.429,81.7714,122,168,206
124.457,81.7714,122,168,206
125.486,81.7714,122,168,206
126.514,81.7714,122,168,206
127.543,81.7714,122,168,207
128.571,81.7714,122,169,207
129.6,81.7714,122,169,207
130.629,81.7714,123,169,207
131.657,81.7714,123,169,207
132.686,81.7714,124,169,207
133.714,81.7714,124,170,207
134.743,81.7714,125,170,208
135.771,81.7714,126,171,208
136.8,81.7714,128,173,209
137.829,81.7714,132,175,210
138.857,81.7714,138,179,213
139.886,81.7714,147,185,217
140.914,81.7714,154,190,220
141.943,81.7714,156,191,221
142.971,81.7714,153,189,219
144,81.7714,149,187,218
145.029,81.7714,147,185,217
146.057,81.7714,145,184,216
147.086,81.7714,143,183,215
148.114,81.7714,142,182,215
149.143,81.7714,142,182,215
150.171,81.7714,141,181,214
151.2,81.7714,140,181,214
152.229,81.7714,139,180,214
153.257,81.7714,138,179,213
154.286,81.7714,137,178,212
155.314,81.7714,136,178,212
156.343,81.7714,134,177,212
157.371,81.7714,133,176,211
158.4,81.7714,132,175,211
159.429,81.7714,131,175,210
160.457,81.7714,130,174,210
161.486,81.7714,129,173,209
162.514,81.7714,128,172,209
163.543,81.7714,127,172,208
164.571,81.7714,126,171,208
165.6,81.7714,125,171,208
166.629,81.7714,125,170,208
167.657,81.7714,124,170,207
168.686,81.7714,124,170,207
169.714,81.7714,124,169,207
170.743,81.7714,123,169,207
171.771,81.7714,123,169,207
172.8,81.7714,123,169,207
173.829,81.7714,124,170,207
174.857,81.7714,125,170,208
175.886,81.7714,127,172,209
176.914,81.7714,130,174,210
177.943,81.7714,132,175,211
178.971,81.7714,132,176,211

-180,80.7429,139,180,213
-178.971,80.7429,138,179,213
-177.943,80.7429,135,178,212
-176.914,80.7429,133,176,211
-175.886,80.7429,130,174,210
-174.857,80.7429,127,172,209
-173.829,80.7429,126,171,208
-172.8,80.7429,124,170,207
-171.771,80.7429,124,170,207
-170.743,80.7429,124,170,207
-169.714,80.7429,125,170,208
-168.686,80.7429,126,171,208
-167.657,80.7429,127,172,208
-166.629,80.7429,128,172,209
-165.6,80.7429,128,172,209
-164.571,80.7429,128,172,209
-163.543,80.7429,127,172,209
-162.514,80.7429,127,171,208
-161.486,80.7429,126,171,208
-160.457,80.7429,125,170,208
-159.429,80.7429,124,170,207
-158.4,80.7429,123,169,207
-157.371,80.7429,123,169,207
-156.343,80.7429,122,168,207
-155.314,80.7429,121,168,206
-154.286,80.7429,120,168,206
-153.257,80.7429,120,167,206
-152.229,80.7429,119,166,205
-151.2,80.7429,119,166,205
-150.171,80.7429,119,166,205
-149.143,80.7429,119,166,205
-148.114,80.7429,119,166,205
-147.086,80.7429,119,166,205
-146.057,80.7429,119,166,205
-145.029,80.7429,119,166,205
-144,80.7429,119,166,205
-142.971,80.7429,119,166,205
-141.943,80.7429,119,166,205
-140.914,80.7429,119,166,205
-139.886,80.7429,119,166,205
-138.857,80.7429,119,166,205
-137.829,80.7429,119,166,205
-136.8,80.7429,119,166,205
-135.771,80.7429,119,166,205
-134.743,80.7429,119,166,205
-133.714,80.7429,119,166,205
-132.686,80.7429,119,166,205
-131.657,80.7429,120,167,205
-130.629,80.7429,120,167,206
-129.6,80.7429,121,168,206
-128.571,80.7429,122,168,207
-127.543,80.7429,123,169,207
-126.514,80.7429,124,170,207
-125.486,80.7429,126,171,208
-124.457,80.7429,128,172,209
-123.429,80.7429,130,174,210
-122.4,80.7429,132,175,211
-121.371,80.7429,135,177,212
-120.343,80.7429,138,179,213
-119.314,80.7429,142,182,214
-118.286,80.7429,146,185,216
-117.257,80.7429,151,188,218
-116.229,80.7429,157,192,221
-115.2,80.7429,163,196,223
-114.171,80.7429,168,199,225
-113.143,80.7429,171,201,227
-112.114,80.7429,174,204,228
-111.086,80.7429,176,205,230
-110.057,80.7429,177,205,229
-109.029,80.7429,177,205,229
-108,80.7429,179,207,230
-106.971,80.7429,181,208,231
-105.943,80.7429,185,211,233
-104.914,80.7429,190,214,235
-103.886,80.7429,193,217,238
-102.857,80.7429,194,218,238
-101.829,80.7429,196,219,239
-100.8,80.7429,195,217,235
-99.7714,80.7429,191,211,229
-98.7429,80.7429,198,220,238
-97.7143,80.7429,202,223,241
-96.6857,80.7429,189,207,223
-95.6571,80.7429,176,192,207
-94.6286,80.7429,171,185,199
-93.6,80.7429,183,191,205
-92.5714,80.7429,187,196,210
-91.5429,80.7429,191,203,217
-90.5143,80.7429,190,205,220
-89.4857,80.7429,190,207,223
-88.4571,80.7429,182,199,215
-87.4286,80.7429,201,218,234
-86.4,80.7429,185,201,216
-85.3714,80.7429,175,192,207
-84.3429,80.7429,183,200,216
-83.3143,80.7429,189,205,220
-82.2857,80.7429,179,195,211
-81.2571,80.7429,184,198,213
-80.2286,80.7429,190,202,217
-79.2,80.7429,191,201,214
-78.1714,80.7429,187,196,210
-77.1429,80.7429,190,199,213
-76.1143,80.7429,189,197,211
-75.0857,80.7429,186,194,208
-74.0571,80.7429,183,192,206
-73.0286,80.7429,180,191,206
-72,80.7429,179,191,206
-70.9714,80.7429,195,208,223
-69.9429,80.7429,202,216,232
-68.9143,80.7429,209,225,240
-67.8857,80.7429,209,225,241
-66.8571,80.7429,192,208,226
-65.8286,80.7429,185,201,220
-64.8,80.7429,167,183,204
-63.7714,80.7429,171,188,209
-62.7429,80.7429,175,191,212
-61.7143,80.7429,181,197,218
-60.6857,80.7429,184,200,220
-59.6571,80.7429,191,205,225
-58.6286,80.7429,198,207,229
-57.6,80.7429,202,210,231
-56.5714,80.7429,206,215,235
-55.5429,80.7429,208,218,236
-54.5143,80.7429,208,218,237
-53.4857,80.7429,209,219,237
-52.4571,80.7429,212,222,238
-51.4286,80.7429,213,221,237
-50.4,80.7429,213,222,237
-49.3714,80.7429,212,222,238
-48.3429,80.7429,212,221,238
-47.3143,80.7429,212,221,238
-46.2857,80.7429,214,222,239
-45.2571,80.7429,214,223,239
-44.2286,80.7429,217,225,240
-43.2,80.7429,219,227,240
-42.1714,80.7429,219,226,239
-41.1429,80.7429,216,224,238
-40.1143,80.7429,214,223,237
-39.0857,80.7429,211,220,235
-38.0571,80.7429,209,219,234
-37.0286,80.7429,208,217,234
-36,80.7429,208,216,233
-34.9714,80.7429,205,214,232
-33.9429,80.7429,200,210,230
-32.9143,80.7429,196,207,228
-31.8857,80.7429,193,205,226
-30.8571,80.7429,191,202,223
-29.8286,80.7429,189,201,222
-28.8,80.7429,188,200,221
-27.7714,80.7429,187,201,221
-26.7429,80.7429,184,199,220
-25.7143,80.7429,180,195,216
-24.6857,80.7429,174,190,210
-23.6571,80.7429,178,194,213
-22.6286,80.7429,183,197,216
-21.6,80.7429,176,189,208
-20.5714,80.7429,178,190,208
-19.5429,80.7429,184,198,215
-18.5143,80.7429,170,185,204
-17.4857,80.7429,179,195,214
-16.4571,80.7429,194,213,231
-15.4286,80.7429,196,217,235
-14.4,80.7429,196,219,238
-13.3714,80.7429,193,217,237
-12.3429,80.7429,188,214,234
-11.3143,80.7429,185,211,232
-10.2857,80.7429,183,209,231
-9.25714,80.7429,180,207,230
-8.22857,80.7429,175,204,228
-7.2,80.7429,168,200,226
-6.17143,80.7429,155,191,220
-5.14286,80.7429,139,180,214
-4.11429,80.7429,129,173,209
-3.08571,80.7429,124,169,207
-2.05714,80.7429,122,168,206
-1.02857,80.7429,122,168,206
0,80.7429,122,169,207
1.02857,80.7429,126,171,208
2.05714,80.7429,132,175,211
3.08571,80.7429,139,180,214
4.11429,80.7429,147,185,217
5.14286,80.7429,154,190,219
6.17143,80.7429,160,194,222
7.2,80.7429,165,197,224
8.22857,80.7429,170,200,226
9.25714,80.7429,174,203,228
10.2857,80.7429,180,206,228
11.3143,80.7429,185,209,229
12.3429,80.7429,189,213,233
13.3714,80.7429,193,216,235
14.4,80.7429,194,217,236
15.4286,80.7429,196,217,236
16.4571,80.7429,196,215,233
17.4857,80.7429,198,218,235
18.5143,80.7429,195,213,230
19.5429,80.7429,190,207,223
20.5714,80.7429,187,204,221
21.6,80.7429,185,203,220
22.6286,80.7429,184,201,218
23.6571,80.7429,190,207,223
24.6857,80.7429,187,205,222
25.7143,80.7429,186,206,223
26.7429,80.7429,190,213,232
27.7714,80.7429,189,214,235
28.8,80.7429,187,212,233
29.8286,80.7429,187,213,233
30.8571,80.7429,189,214,234
31.8857,80.7429,192,214,234
32.9143,80.7429,190,213,233
33.9429,80.7429,188,213,234
34.9714,80.7429,188,213,233
36,80.7429,188,213,234
37.0286,80.7429,188,213,234
38.0571,80.7429,188,213,233
39.0857,80.7429,187,212,233
40.1143,80.7429,187,212,233
41.1429,80.7429,187,212,233
42.1714,80.7429,187,212,233
43.2,80.7429,188,213,233
44.2286,80.7429,191,215,235
45.2571,80.7429,194,215,233
46.2857,80.7429,192,211,228
47.3143,80.7429,187,205,223
48.3429,80.7429,191,210,227
49.3714,80.7429,191,209,226
50.4,80.7429,192,210,228
51.4286,80.7429,197,218,236
52.4571,80.7429,195,215,233
53.4857,80.7429,196,216,234
54.5143,80.7429,196,216,233
55.5429,80.7429,192,210,227
56.5714,80.7429,192,209,227
57.6,80.7429,194,212,229
58.6286,80.7429,197,216,233
59.6571,80.7429,194,212,229
60.6857,80.7429,193,212,229
61.7143,80.7429,196,217,235
62.7429,80.7429,195,216,235
63.7714,80.7429,193,214,233
64.8,80.7429,192,215,234
65.8286,80.7429,189,213,234
66.8571,80.7429,186,211,233
67.8857,80.7429,184,210,232
68.9143,80.7429,183,210,232
69.9429,80.7429,182,209,231
70.9714,80.7429,182,209,231
72,80.7429,184,210,232
73.0286,80.7429,187,212,233
74.0571,80.7429,189,214,234
75.0857,80.7429,191,215,235
76.1143,80.7429,192,215,234
77.1429,80.7429,192,215,235
78.1714,80.7429,192,216,235
79.2,80.7429,193,215,234
80.2286,80.7429,192,215,235
81.2571,80.7429,191,215,235
82.2857,80.7429,190,214,234
83.3143,80.7429,189,214,234
84.3429,80.7429,189,213,234
85.3714,80.7429,189,213,234
86.4,80.7429,189,214,234
87.4286,80.7429,190,214,234
88.4571,80.7429,191,215,235
89.4857,80.7429,194,217,236
90.5143,80.7429,196,217,235
91.5429,80.7429,183,201,218
92.5714,80.7429,173,190,206
93.6,80.7429,172,189,203
94.6286,80.7429,171,186,200
95.6571,80.7429,167,183,197
96.6857,80.7429,179,196,210
97.7143,80.7429,198,216,232
98.7429,80.7429,192,211,228
99.7714,80.7429,193,216,235
100.8,80.7429,194,218,238
101.829,80.7429,190,215,236
102.857,80.7429,185,212,234
103.886,80.7429,177,206,231
104.914,80.7429,168,200,226
105.943,80.7429,161,195,222
106.971,80.7429,154,190,220
108,80.7429,148,186,217
109.029,80.7429,142,182,215
110.057,80.7429,138,179,213
111.086,80.7429,135,177,212
112.114,80.7429,133,176,211
113.143,80.7429,131,175,210
114.171,80.7429,130,174,210
115.2,80.7429,129,173,209
116.229,80.7429,128,172,209
117.257,80.7429,127,172,209
118.286,80.7429,126,171,208
119.314,80.7429,126,171,208
120.343,80.7429,126,171,208
121.371,80.7429,125,171,208
122.4,80.7429,125,170,208
123.429,80.7429,125,170,208
124.457,80.7429,125,170,208
125.486,80.7429,125,170,208
126.514,80.7429,125,170,208
127.543,80.7429,126,171,208
128.571,80.7429,126,171,208
129.6,80.7429,126,171,208
130.629,80.7429,127,172,209
131.657,80.7429,128,172,209
132.686,80.7429,128,173,209
133.714,80.7429,129,174,210
134.743,80.7429,131,174,210
135.771,80.7429,132,175,211
136.8,80.7429,135,177,212
137.829,80.7429,139,180,214
138.857,80.7429,146,184,216
139.886,80.7429,153,190,219
140.914,80.7429,159,193,222
141.943,80.7429,163,196,224
142.971,80.7429,166,198,225
144,80.7429,165,198,224
145.029,80.7429,163,196,224
146.057,80.7429,162,196,223
147.086,80.7429,162,196,223
148.114,80.7429,162,196,223
149.143,80.7429,163,196,224
150.171,80.7429,164,197,224
151.2,80.7429,163,196,224
152.229,80.7429,161,195,223
153.257,80.7429,158,193,222
154.286,80.7429,156,191,221
155.314,80.7429,154,190,220
156.343,80.7429,152,189,219
157.371,80.7429,150,187,218
158.4,80.7429,147,186,217
159.429,80.7429,145,184,216
160.457,80.7429,142,182,215
161.486,80.7429,139,180,214
162.514,80.7429,137,179,213
163.543,80.7429,135,177,212
164.571,80.7429,133,176,211
165.6,80.7429,132,175,211
166.629,80.7429,131,174,210
167.657,80.7429,130,174,210
168.686,80.7429,129,173,209
169.714,80.7429,128,173,209
170.743,80.7429,128,172,209
171.771,80.7429,128,172,209
172.8,80.7429,127,172,209
173.829,80.7429,128,172,209
174.857,80.7429,129,173,210
175.886,80.7429,132,176,211
176.914,80.7429,136,178,213
177.943,80.7429,139,180,213
178.971,80.7429,140,181,214

-180,79.7143,144,183,215
-178.971,79.7143,144,183,215
-177.943,79.7143,143,182,215
-176.914,79.7143,140,181,214
-175.886,79.7143,137,179,213
-174.857,79.7143,133,176,211
-173.829,79.7143,131,174,210
-172.8,79.7143,129,173,209
-171.771,79.7143,127,172,209
-170.743,79.7143,128,173,209
-169.714,79.7143,131,174,210
-168.686,79.7143,134,176,211
-167.657,79.7143,136,178,212
-166.629,79.7143,138,180,213
-165.6,79.7143,139,180,213
-164.571,79.7143,140,181,214
-163.543,79.7143,140,180,214
-162.514,79.7143,137,178,212
-161.486,79.7143,135,177,212
-160.457,79.7143,131,175,210
-159.429,79.7143,128,172,209
-158.4,79.7143,127,171,208
-157.371,79.7143,126,171,208
-156.343,79.7143,125,170,208
-155.314,79.7143,124,170,207
-154.286,79.7143,123,169,207
-153.257,79.7143,121,168,206
-152.229,79.7143,120,167,205
-151.2,79.7143,119,166,205
-150.171,79.7143,119,166,205
-149.143,79.7143,119,166,205
-148.114,79.7143,119,166,205
-147.086,79.7143,119,166,205
-146.057,79.7143,118,166,204
-145.029,79.7143,118,166,204
-144,79.7143,118,166,205
-142.971,79.7143,118,166,205
-141.943,79.7143,118,166,205
-140.914,79.7143,119,166,205
-139.886,79.7143,119,166,205
-138.857,79.7143,119,166,205
-137.829,79.7143,119,166,205
-136.8,79.7143,119,166,205
-135.771,79.7143,119,166,205
-134.743,79.7143,119,166,205
-133.714,79.7143,119,166,205
-132.686,79.7143,120,167,205
-131.657,79.7143,120,168,206
-130.629,79.7143,121,168,206
-129.6,79.7143,123,169,207
-128.571,79.7143,124,170,207
-127.543,79.7143,127,171,208
-126.514,79.7143,129,173,209
-125.486,79.7143,132,176,211
-124.457,79.7143,136,178,212
-123.429,79.7143,141,181,214
-122.4,79.7143,146,185,216
-121.371,79.7143,151,188,218
-120.343,79.7143,155,191,220
-119.314,79.7143,161,194,222
-118.286,79.7143,167,199,225
-117.257,79.7143,174,203,228
-116.229,79.7143,180,207,230
-115.2,79.7143,185,211,233
-114.171,79.7143,188,213,234
-113.143,79.7143,192,215,236
-112.114,79.7143,192,215,235
-111.086,79.7143,189,212,232
-110.057,79.7143,188,212,232
-109.029,79.7143,188,213,234
-108,79.7143,188,213,234
-106.971,79.7143,192,216,236
-105.943,79.7143,193,214,232
-104.914,79.7143,184,201,219
-103.886,79.7143,179,197,215
-102.857,79.7143,187,207,224
-101.829,79.7143,190,209,227
-100.8,79.7143,197,216,233
-99.7714,79.7143,201,221,237
-98.7429,79.7143,199,218,235
-97.7143,79.7143,198,216,233
-96.6857,79.7143,201,219,235
-95.6571,79.7143,197,215,230
-94.6286,79.7143,192,208,223
-93.6,79.7143,178,193,208
-92.5714,79.7143,173,186,199
-91.5429,79.7143,173,182,194
-90.5143,79.7143,174,183,196
-89.4857,79.7143,175,184,198
-88.4571,79.7143,173,188,202
-87.4286,79.7143,179,195,210
-86.4,79.7143,182,198,212
-85.3714,79.7143,189,205,220
-84.3429,79.7143,179,195,210
-83.3143,79.7143,173,187,202
-82.2857,79.7143,175,191,206
-81.2571,79.7143,188,200,213
-80.2286,79.7143,186,193,205
-79.2,79.7143,176,185,198
-78.1714,79.7143,173,183,197
-77.1429,79.7143,169,181,195
-76.1143,79.7143,178,191,207
-75.0857,79.7143,187,203,218
-74.0571,79.7143,200,217,233
-73.0286,79.7143,204,222,237
-72,79.7143,205,222,238
-70.9714,79.7143,210,227,243
-69.9429,79.7143,209,226,242
-68.9143,79.7143,202,219,235
-67.8857,79.7143,200,216,233
-66.8571,79.7143,204,220,236
-65.8286,79.7143,190,205,224
-64.8,79.7143,179,195,216
-63.7714,79.7143,189,204,224
-62.7429,79.7143,193,207,227
-61.7143,79.7143,196,208,228
-60.6857,79.7143,198,208,228
-59.6571,79.7143,201,210,230
-58.6286,79.7143,206,215,234
-57.6,79.7143,211,220,237
-56.5714,79.7143,212,222,238
-55.5429,79.7143,213,223,238
-54.5143,79.7143,215,224,239
-53.4857,79.7143,217,226,240
-52.4571,79.7143,217,226,240
-51.4286,79.7143,220,227,240
-50.4,79.7143,222,229,242
-49.3714,79.7143,223,230,242
-48.3429,79.7143,223,230,243
-47.3143,79.7143,223,230,243
-46.2857,79.7143,225,232,244
-45.2571,79.7143,226,233,244
-44.2286,79.7143,227,233,245
-43.2,79.7143,227,233,244
-42.1714,79.7143,225,231,243
-41.1429,79.7143,224,230,242
-40.1143,79.7143,224,230,242
-39.0857,79.7143,223,230,242
-38.0571,79.7143,223,229,242
-37.0286,79.7143,221,228,240
-36,79.7143,220,226,239
-34.9714,79.7143,219,225,238
-33.9429,79.7143,216,224,237
-32.9143,79.7143,214,223,237
-31.8857,79.7143,211,221,236
-30.8571,79.7143,208,218,235
-29.8286,79.7143,206,215,233
-28.8,79.7143,203,214,232
-27.7714,79.7143,202,212,231
-26.7429,79.7143,201,211,231
-25.7143,79.7143,201,211,231
-24.6857,79.7143,202,212,232
-23.6571,79.7143,195,206,226
-22.6286,79.7143,176,191,211
-21.6,79.7143,168,184,204
-20.5714,79.7143,175,191,210
-19.5429,79.7143,202,219,235
-18.5143,79.7143,209,227,243
-17.4857,79.7143,207,227,243
-16.4571,79.7143,201,222,240
-15.4286,79.7143,197,219,238
-14.4,79.7143,193,216,235
-13.3714,79.7143,190,214,234
-12.3429,79.7143,187,212,233
-11.3143,79.7143,185,211,232
-10.2857,79.7143,183,209,232
-9.25714,79.7143,180,207,230
-8.22857,79.7143,177,205,229
-7.2,79.7143,172,202,227
-6.17143,79.7143,160,194,222
-5.14286,79.7143,144,184,216
-4.11429,79.7143,131,175,210
-3.08571,79.7143,125,170,207
-2.05714,79.7143,122,168,206
-1.02857,79.7143,121,168,206
0,79.7143,122,169,207
1.02857,79.7143,123,169,207
2.05714,79.7143,125,170,208
3.08571,79.7143,128,173,209
4.11429,79.7143,133,176,211
5.14286,79.7143,140,181,214
6.17143,79.7143,148,186,217
7.2,79.7143,159,193,222
8.22857,79.7143,171,201,227
9.25714,79.7143,183,210,232
10.2857,79.7143,190,210,227
11.3143,79.7143,184,198,212
12.3429,79.7143,179,192,205
13.3714,79.7143,181,194,208
14.4,79.7143,181,194,209
15.4286,79.7143,186,200,215
16.4571,79.7143,183,193,208
17.4857,79.7143,184,196,210
18.5143,79.7143,182,198,213
19.5429,79.7143,186,202,218
20.5714,79.7143,186,202,218
21.6,79.7143,194,211,227
22.6286,79.7143,189,206,223
23.6571,79.7143,185,203,220
24.6857,79.7143,186,205,222
25.7143,79.7143,192,212,229
26.7429,79.7143,196,217,236
27.7714,79.7143,194,216,235
28.8,79.7143,193,216,235
29.8286,79.7143,193,216,236
30.8571,79.7143,192,216,235
31.8857,79.7143,193,216,235
32.9143,79.7143,192,215,235
33.9429,79.7143,192,215,235
34.9714,79.7143,192,215,235
36,79.7143,192,215,235
37.0286,79.7143,191,215,235
38.0571,79.7143,192,215,235
39.0857,79.7143,191,215,235
40.1143,79.7143,191,215,235
41.1429,79.7143,191,215,235
42.1714,79.7143,191,215,235
43.2,79.7143,192,215,235
44.2286,79.7143,193,216,235
45.2571,79.7143,194,217,237
46.2857,79.7143,196,219,238
47.3143,79.7143,197,219,238
48.3429,79.7143,197,219,238
49.3714,79.7143,198,220,239
50.4,79.7143,197,220,238
51.4286,79.7143,196,219,237
52.4571,79.7143,197,219,237
53.4857,79.7143,197,219,237
54.5143,79.7143,198,220,238
55.5429,79.7143,199,221,239
56.5714,79.7143,200,221,239
57.6,79.7143,200,221,239
58.6286,79.7143,200,220,238
59.6571,79.7143,200,221,239
60.6857,79.7143,200,221,240
61.7143,79.7143,197,220,238
62.7429,79.7143,196,219,237
63.7714,79.7143,196,218,237
64.8,79.7143,194,216,236
