2782.5	2469.5	1896.5	2056.5	2387	3283.5	4158	4620.5	4888.5	4626	4057.5	3723	3189	3028.5	3218.5	3615.5	4212.5	4597.5	5260.5	6889	7955	9502	10225	10170	9241.5	7755	5690.5	4173	3019	2162	1632.5	1419.5	1223	959.5	994	1047	905.5	900	957.5	921	971	972.5	1523	1928.5	2783	4028	4697	5286	5575	5142	4296.5	3598.5	3054	2856.5	2895.5	2857	3479.5	3966	4372.5	4388.5	3598	2877.5	2005	1352.5	1100.5	1348.5	1770.5	2194.5	2230.5	2506	2639	2444	2406	1967	1664.5	1230.5	1072.5	864	648.5	875	710.5	640.5	687.5	720	727.5	781.5	560.5	735.5	700.5	874.5	954.5	1102	1300	1659.5	2238.5	2827	3335	4313.5	5481	6607	6975.5	7260.5	7683.5	7519	7540	7660	8310	8538	8852	10619	10471	10941	10588	10110	9069.5	7085	5577	4233	3018	2158	1702.5	1291	1251	1206	1193.5	1156.5	1175.5	1535.5	1756.5	1615	1823.5	1947	1958.5	2024	2032	1847	2199.5	2327.5	2215	2203	1990.5	2095.5	1718.5	1688	1743.5	1803	2205	2502.5	2649	2553.5	2416.5	2300.5	2038	2481.5	2696	3349.5	4590	5240	5925	5684.5	4588.5	3504	2233.5	1369	1075.5	902	953.5	1212.5	1401.5	1780	1818	2092	2272	2139	1964	1988.5	2093.5	2365.5	2965	3639.5
2987.5	2409	1835	2145	3030	4232.5	5168.5	5395.5	5728.5	5460	4603	4105	3345.5	3179.5	3143.5	3434.5	3983	4366	5155.5	6034.5	7506.5	9279	9468.5	9588	8569.5	7153.5	5043.5	3717.5	2715	1923	1764.5	1468	1292.5	1090.5	1097.5	1129.5	1181.5	1187	1245	1138.5	1330	1438	1819.5	2399	3511	4472.5	5134	6388	6167.5	5462	4835	3824.5	3366	2819.5	3077.5	3535.5	4275	5066	5331	5268	4072.5	3224	2276	1634	1476	1673.5	2073.5	2452	2460.5	2622	2466.5	2196.5	2117	1914.5	1706	1317.5	1254.5	1057.5	808	732	682.5	737	653.5	695.5	689.5	707.5	601	710.5	832.5	969	1179	1332	1646	2007.5	2370.5	3349.5	4138.5	4805	6103	6891.5	7112.5	7518	7733.5	7100	7472.5	6826.5	7982	8705.5	9671	10318	10210	10161	9572	8838	6894	5406.5	4588.5	3013	2299	1975	1495.5	1285.5	1287	1401	1392.5	1226.5	1563	1900	2180	2328	2506.5	2568.5	2486.5	2508	2390.5	2152	2151.5	2289.5	2296.5	2450.5	2246.5	1979.5	1507	1578.5	1462	1370	1800.5	2095	2037	1952.5	1637.5	1777	1682	2010	2528.5	3315.5	4407.5	5279	5798	5508.5	4515	3273	2296	1443	1285	1343	1269.5	1642.5	1839.5	2083.5	2230.5	2549.5	2374.5	2122.5	1876.5	1721.5	1922	2033	2614.5	3507.5
3222.5	2243.5	2091	2584.5	3866	4822	5645	6374.5	6356.5	5719	4716	3924.5	3222	3132.5	2962	3046	3654	3867.5	4560	5444	6788	8112	8069	8130	7401.5	5979	4563.5	3346.5	2644	2072.5	1966	1696.5	1792.5	1612.5	1441.5	1413.5	1491.5	1534	1587.5	1709.5	1812	1913	2271	2915	3611	5031.5	5916.5	6602	6449	6300.5	5712	4536.5	4113	3646	3927	4618	4850.5	5580.5	5733.5	6025	4784	3380	2379.5	1769.5	1714	2093	2261	3006.5	2942	2650.5	2387.5	2363.5	2272	2216	2120.5	1654.5	1461	1094	895.5	834.5	714.5	685.5	656	673.5	690.5	758.5	701	833.5	1000	1144.5	1455.5	2013	2535	3405	3596	4263.5	5289	5931.5	6917	7773.5	7741.5	7407	7213	7017	7398	6911	7888.5	7700.5	9082	9233.5	9538	9400.5	8557.5	7298.5	6084	4701.5	3359.5	2670.5	2236.5	1814.5	1410.5	1326.5	1259	1375.5	1376	1429	1867.5	2535	2996.5	3491	3530	3529	3274	3261	3048.5	2761.5	2598.5	2639	2647	2548	2279.5	2111.5	1757.5	1495	1487	1321.5	1575	1581	1579.5	1588.5	1385.5	1604	1531	1899.5	2607.5	3647.5	4407	5196.5	5661.5	5299	4150	3135	2502	1786	1707.5	1544.5	1951.5	2098.5	2378.5	2856.5	2678	2601.5	2552	2063.5	1678.5	1500.5	1648	1837.5	2302	3023
3354.5	2446.5	2696.5	3804	5005	6046	6929.5	7070.5	6224	5445	4626.5	3685.5	2895.5	2570	2588	2606	3153.5	3389	3929.5	5180	5966.5	6852	6842	6410.5	5928.5	4843	3852.5	2966	2766	2480	2561	2452.5	2431.5	2174	1950.5	2041.5	1926.5	1891	2082.5	2219.5	2411.5	2358	2807	3036	3958	4804.5	5665	6239	6713	6846.5	6094.5	5517.5	4984.5	4485.5	4710.5	4994	5396	6190	6084.5	5704	4612	3406.5	2598	2072.5	2129.5	2441.5	2925.5	3364	3299.5	2852	2786	2512.5	2254.5	2321.5	2109	1984.5	1756	1459.5	1190	970.5	850	658	2605	718.5	717.5	856	798.5	1127	1471.5	1795.5	2701	3433.5	4005.5	5270.5	5642	6429	6882.5	7146.5	7992	8118.5	7648.5	6829	6492.5	5856	5574	6097.5	7100	7134	8583.5	8399	9035.5	8328	7574.5	6401	4999	3815	3066	2414.5	1913.5	1656	1450.5	1129.5	1193	1439	1566.5	1635	2114	2766.5	3572.5	4089	4269	4381.5	4100	3950	3606	3483.5	3471	3330.5	3352.5	3408.5	2924	2597.5	1807.5	1596	1446	1121	1333	1393.5	1256.5	1297.5	1233	1514	1613.5	2212.5	2543	3848	4507.5	5120	5428.5	4661.5	3900.5	3008.5	2612	2341	2408	2405.5	2643.5	2590	2950.5	3138	3019.5	2883.5	2350.5	1806.5	1519	1259.5	1448.5	1513.5	2039	2334.5
3284.5	3066.5	3804.5	4996.5	6467.5	7348	7646	7312.5	6241	5518.5	4103	2823.5	2559	2167.5	2139.5	2145.5	2581.5	3061	3515.5	4610	5106.5	5553	5043.5	5207	4681.5	3584	3229	2889.5	3014	2825.5	3143	3079	3159	2941.5	2678.5	2483.5	2323	2261	2347	2503	2665.5	2788.5	3082.5	3283.5	4198	3942	4738	5415.5	5547	6132.5	5888.5	5868	5497.5	5233	5152.5	5739.5	5698.5	5476	5273	4993	4055.5	3174	2835	2501.5	2609.5	3053.5	3613.5	3903.5	3582	3182.5	2737.5	2353.5	2190	2278.5	2213	2053	1976.5	1692	1459.5	1230	997	872.5	774	781.5	766	936	1092	1425.5	2276.5	2955	3999.5	5063.5	6193	7751	8252.5	8804.5	8991	8361	8612	8283	7321	6324.5	5549	4514.5	5097	5250	6126.5	6245	7448.5	7971	9102.5	8150	7335	5754.5	4680.5	3737	2641.5	2272.5	1783	1609	1347	1119	1277	1308.5	1491	1619.5	2202	3274.5	4057	4829	5154	5371	4808.5	4804.5	4488	4578.5	4528	4411	4254.5	4148	3716	3164	2117	1804.5	1380.5	1248	1299	1306	1233	1178.5	1329.5	1607.5	1981	2424	2959.5	4071	4622	5131	5055	4336.5	3629.5	3001.5	3044	2925.5	3130.5	3154.5	3099	3037	3113	3166.5	2907	2701.5	2009.5	1571.5	1260	1205.5	1241	1350.5	1708	2185.5
3807.5	3993	5077.5	6584	8038	8557	8674	7842	6004	4908.5	3291.5	2425	2212.5	1749	1774	1863	2116	2726	2930.5	3700.5	4257	4459.5	4101	3969.5	3512.5	3099	2864	2970.5	3154.5	3275.5	3718	3594	3655.5	3393.5	3094.5	2864.5	2561.5	2444	2321	2435.5	2666	2526	2960.5	3111	3796	3807.5	4129	4389	4551	5571	5908	6151.5	6124	5730	4948.5	4984.5	4950.5	5141	4553	4116	3386.5	3031	2805.5	2741	2969	3417	3885.5	4055.5	3884.5	3289	2971	2713.5	2211.5	1997.5	2020.5	1938	1887.5	1918	1686	1489.5	1236	1017	1049.5	954.5	908	1800.5	1491.5	2230	3234.5	4128	5587	7234	8398	9771	10222	10448	10256	9707.5	8873	7856	6253.5	5113	4288.5	4013.5	4498.5	4576.5	5705.5	6629.5	7033	7811.5	8275	7428	6909	5315	4341	3309.5	2384.5	2095	1568.5	1304.5	1191	1026	1241.5	1277.5	1686	1766.5	2577	3518.5	4484	5626	5919	6142.5	5782	5537	5591	6145.5	5974.5	5814.5	5248	4603.5	3979.5	3223	2223	1856.5	1372.5	1298.5	1327	1464	1341.5	1472	1651.5	2069.5	2560.5	2881	3407.5	4206.5	4350	5073.5	4507.5	3987	3524	3342.5	3270.5	3192.5	3611.5	3430	3381.5	3076	2891	3020	2565	2256	1836.5	1377.5	1115	1037	1103.5	1241.5	1382.5	1822.5
5334.5	5277	6570	7632	8685	8992	8333.5	7154.5	5279.5	3913.5	2781.5	1967	1686	1363	1545.5	1653.5	1763	2360	2391.5	2837	3256	3427	3343	3147.5	2871.5	2748.5	2675.5	2887.5	3411.5	3254	3708	3548.5	3635	3333.5	2977.5	2857.5	2451.5	2276.5	2344.5	2391.5	2321	2284	2422	2779	2960.5	3295.5	3626	4175.5	4655	5378.5	5722	5961.5	6426.5	5583	4602.5	4478.5	3976	3981.5	3354.5	2927	2798	2825	2764.5	2806.5	2841	3180.5	3389.5	3332.5	3176	2833	2695.5	2446	2278	2029.5	1812	1713	1695.5	1708	1768.5	1727	1406	1335.5	1273.5	1350	1336	1745	2236	3124	4197.5	5528.5	6847.5	8186.5	9381.5	10417	11199	10808	10080	9018	7975.5	6688	5017	4049	3651	3539	3897	4629	5515	6051.5	6743	7380.5	7818.5	6391	6194.5	4979.5	4212	2980.5	2171	1756.5	1508.5	1240	1154	1100	1285	1439	1955.5	2101	3109	4302	5380	6925	7059.5	7639	7000	7066	7361.5	7846.5	7863.5	7523.5	6554	5203.5	4070	2975.5	2115.5	1679	1518	1463	1562	1820.5	1894	2056	2321	2582	3222	3417	3687.5	4425.5	4749	4762.5	4327	4085	3545	3229.5	3024.5	3126.5	3433.5	3107	3268.5	2739	2651.5	2445	2029.5	1766	1549.5	1106.5	949.5	1010.5	1036.5	1058	1415	1440
6723	6208	7299.5	7797	8115	8512	7129	5602	4102.5	3214.5	2285.5	1552.5	1414.5	1309.5	1353.5	1464.5	1609.5	1898	2094	2484	2508	2887.5	2746.5	2790	2641	2332.5	2461	2600	3110	3254.5	3738	3442.5	3419	3015.5	2653	2343.5	2234.5	2234	2415.5	2375	2392	2162.5	2107	2449.5	2455	2418	3071.5	3569.5	4166	4789.5	5000.5	5829.5	5795	4774.5	4174	3725	3114	2968	2804	2605	2337.5	2516	2545.5	2738	2886.5	2890	2846.5	2511.5	2588.5	2194	2156.5	1917	1841	1857	1715	1525	1547	1517	1592.5	1748.5	1776	1862	2065	2284.5	2259	2747	3338	4167	5423	6698	7744	9185.5	9903.5	10591	10527	9691.5	9351	7998	6627.5	5170	3786	3112.5	2969.5	3364.5	3938	4844	5916.5	6763	7384	6900	6673	5291	4901	4111	3479.5	2655.5	2014.5	1682.5	1345	1117.5	1167	1220.5	1316	1725.5	2336	2510.5	3583	5090	5888.5	7405.5	7990.5	8364	7660.5	8102	8863	9840.5	9934.5	9595.5	8207.5	6166.5	4048.5	2654.5	1899	1901	1694.5	1921	2365	2678.5	3102.5	3018.5	3144	3425	3860.5	3893.5	4234	4645.5	4668.5	4187.5	4063	3711	3241	2964	2880.5	2615	2670.5	2712	2791	2543	2359.5	1937.5	1723	1392	1055	1124	968	874.5	957	1003	1280.5	1384
7532	6517.5	6875	7409.5	7233.5	6506.5	4992	3988	3027	2270	1709.5	1309	1229	1275	1242	1405.5	1450.5	1639.5	1722	2130	2296	2879	2803	2725	2551	2369	2379.5	2470	2917.5	2824	3276.5	2959.5	3114.5	2528.5	2141	2237	2119.5	2127	2367.5	2342	2463.5	2142	1974	1939	2096.5	2305	2532	3042.5	3578	4796	5769.5	5280	4465.5	3671	3325	2866.5	2753	2519.5	2048	1854	1608.5	1861	2330.5	2198.5	2329	2331.5	2263	2058	1960.5	1544	1553.5	1513	1434	1380.5	1527	1519.5	1528	1492.5	1629	2045.5	2225.5	2928	3560.5	3833	3889	4593.5	4886.5	5619.5	6552.5	7527.5	8434	9173	9197.5	9913	9439	8732.5	8006.5	6400.5	5100.5	3864	3051	2570	2845	3412.5	4250.5	5146	6494	7059.5	7549	6637.5	5772.5	4623.5	4096.5	3455	2832.5	2206.5	1668	1371	1114	1079	1174.5	1327.5	1638.5	1928	2826	2793.5	3916	5374.5	6340.5	7816	8247	8699	8774	9456	10255	11713	12243	11707	10039	7138.5	4852.5	3100.5	2223.5	2242	2357	2868.5	3481	3956.5	4064.5	4058	3990	3862	4110	4256.5	4378	4478	4357.5	4084	3735	3316.5	3036.5	2678	2551	2255	2342.5	2287.5	2183.5	1931	1773.5	1635.5	1399.5	1080.5	1109.5	1031	914	828.5	947.5	909.5	1183.5	1119
7890.5	5854.5	6160	5941	5476	4662.5	3567.5	3027.5	2216.5	1766.5	1324	1029	1077	1205	1190.5	1217.5	1239	1491.5	1633	2139.5	2447.5	2846.5	3041.5	3018.5	2979.5	2502	2359.5	2246	2474.5	2473	2749	2452.5	2408.5	1897	1651.5	1831	1908.5	2176	2435	2262	2140	1975.5	1700.5	1737.5	1651	1988	2294	3020.5	3486	4638	5112	4611	4162.5	3463	2732.5	2268	2013.5	1644.5	1377.5	1320.5	1536.5	1543	1824.5	1713	1944	2145.5	2169.5	1997	1825.5	1617	1564.5	1239.5	1293.5	1236.5	1290	1441.5	1724	1754.5	2251	2766	3733	4607.5	5400.5	6272.5	6692	6793	7090	7725	8198	8751	8941.5	9101	9240	9297.5	8023	7370.5	6206	4926.5	3862	2992.5	2441	2339	3011	3795	5162.5	5990	7135.5	7551	7024	6123	5050	3755.5	3353	2821.5	2319	1834	1372	1341	1189	1171	1414.5	1606	2084	2630.5	3275.5	3136.5	4202	5345.5	6631	7374.5	7783	8083	8058.5	9039.5	10220	11728	12978	12844	11127	8054	5150	3664	2701.5	2956.5	3692	4428.5	4923.5	5285	5478	4963.5	4464.5	3921.5	4212.5	3968.5	3912	3929	3676.5	3265	2934.5	2717	2603	2131	2296	1928.5	2091.5	1727	1631.5	1568	1475	1244	1012.5	924.5	894.5	921.5	897	886	1034.5	834	1045	1039.5
7460.5	4783.5	5131	4701	4060.5	3576	2694.5	2190	1458.5	1332.5	1129.5	934.5	971	1090.5	1242.5	1099.5	1077.5	1505	1708	2107.5	2536	3012	3177	3253	3252	2658.5	2408	2178.5	2359	1979.5	2080.5	1889	1928.5	1503.5	1508.5	1602	1696	1980	2432	2488.5	2294.5	1962.5	1678.5	1479.5	1456.5	1647.5	2008.5	2753.5	3460.5	4397	5144	4738.5	3992	2819.5	2019	1700.5	1447.5	1317.5	1187.5	1086	1237.5	1499	1590.5	1492	1515.5	1398.5	1352.5	1284.5	1210	1101.5	1240.5	1099	1091.5	1160	1232.5	1415	1722.5	2406	3444.5	4395.5	5438.5	6820	8305	9220.5	9156	9168.5	9563	9465.5	9940	9755	9429.5	9149	8436.5	8108.5	6906.5	6122.5	4885	3906.5	3067.5	2307	2092	2513	3407	4643	6165.5	6886	8167.5	8129	6757.5	5536	4389	3672.5	3261	2644.5	2303.5	1944.5	1433.5	1375	1318.5	1410	1611.5	1979	2449	2864.5	3511.5	3225	4123	4968.5	5873.5	6349	6751.5	6830.5	7508	8807.5	9851	10708	12269	12437	10530	8125.5	5506	4039.5	3775	4518.5	5430.5	6079	6406	6722.5	6118	5510.5	4757	3956	3639	3234	3096	3117.5	3063	2683	2478.5	2437	1981.5	1688	1816.5	1601.5	1663	1325	1381	1307	1105.5	983	975.5	720.5	863	805	883	779	878	907.5	968.5	982.5
6629	4325.5	3500.5	3157	2839.5	2306	1718.5	1505.5	1160.5	1086	986.5	842.5	973.5	1003.5	1063	1085.5	1098	1396.5	1818	2246	2736.5	3205.5	3141	3425.5	3203.5	3113	2157.5	1911.5	2012.5	1678.5	1872	1520.5	1403	1256	1352.5	1599	1767.5	2239	2659.5	2747.5	2643	2279.5	1746.5	1615.5	1458	1519.5	2082.5	2451	3374	4180	4407.5	3905	3017.5	2181	1683.5	1354	1142.5	1007.5	880	1012	1058.5	1269	1732.5	1282.5	1195.5	1230	1208	1126.5	1141	993	961.5	934.5	966	1177	1312	1753.5	2448	3371	4566.5	6083.5	7678.5	9355	10631	11389	11297	11119	11175	10668	11313	10560	10219	9693.5	8512.5	8291.5	6746.5	5398	4542	3382.5	2519.5	2263.5	2420.5	2812	4133.5	5446.5	6669	8088	8490.5	8052.5	6454	5165.5	4235.5	3547	3230	3008.5	2729.5	2372	1858.5	1753	1535.5	1659	1978	2033.5	2465.5	3110.5	3561	3090.5	3710	4593	4990	5044	5533.5	5770.5	7183	8296	9870.5	11370	11182	11829	9644	7140	5652.5	4907	5257	6305	7573.5	8301.5	8083	7832.5	6524.5	5685	4568	3727.5	3312	2775	2706.5	2406	2491	2309.5	2028	1833.5	1603.5	1397.5	1352.5	1231.5	1311.5	1078.5	1027	1060.5	967.5	989.5	874	826.5	837	905.5	841.5	740	919.5	806.5	959.5	948.5
5110	3523.5	2961	2575	1964.5	1616.5	1233	1294.5	956	903.5	971.5	876	870.5	985	1040.5	1097	1073	1356	1801	2172	2675.5	3132.5	3038.5	3169	2944.5	2176	2090.5	1537	1530	1407	1446	1141	1222.5	1041	1267.5	1661	2033.5	2386	2876.5	3093.5	3079	2721.5	2251	1790.5	1589.5	1572	2025.5	2498.5	3241	3920	4109	3466.5	2612.5	1848.5	1476.5	964	1001.5	863.5	740.5	984.5	935.5	971.5	1033	937	965	964.5	963	940.5	897	871	795.5	908.5	1017	1283	1601.5	2362.5	3276.5	4426	6322	7721.5	9371	10901	12233	12669	12341	11681	11539	11920	11787	11053	10826	10203	9027	7954	7016	5907.5	4923	3594.5	3030.5	2710.5	2812	3667.5	4840.5	5906.5	7414	7832	8136.5	7090.5	5705	4553.5	4114.5	3587.5	3740.5	3778.5	3659	3164	2426.5	2198.5	2051	1936	2044	2245	2602	2843.5	3101.5	2767	3060	3831.5	4112.5	4087	4723.5	5710.5	6409	8342	10024	12374	12399	11769	9077.5	7025.5	6195	6107	6861.5	8139.5	9434.5	9609	8939.5	7628	6328	5155.5	4076	3119	2746	2345.5	2175.5	1996	1976	1816.5	1680	1538.5	1339.5	1170	1139.5	1044	1179	877.5	1034	887	837.5	871	846	691.5	778	769	831	664.5	864.5	801	899.5	952.5
4130.5	2347.5	2046	1731.5	1429.5	1285	1038	1089	942	774.5	956	838.5	834	1004	1000	974.5	1029.5	1354	1796.5	2106.5	2731.5	2971.5	3100.5	2803	2645.5	1882.5	1760	1400.5	1378	1065.5	1173.5	990	1059.5	977.5	1307	1585.5	2085	2670.5	3329.5	3789	3933.5	3365	2894.5	2331	1855	1747	2046.5	2540.5	3164.5	3351.5	3470.5	2775	2263.5	1482.5	1167.5	808	843.5	760.5	694.5	870	934	891.5	974.5	811	824.5	872.5	860	815	823.5	769	940	907	1128.5	1666.5	1938	2966	4027	5275.5	7287.5	8837	11078	12013	13304	13019	11933	11744	11819	11804	11778	11467	11351	10291	9288	8304.5	7539	6430	5426.5	4546.5	3684.5	3404.5	3505	4207	5071.5	6694	7877.5	7251.5	7311	5942	5061.5	4538	4331.5	4255	4982.5	5036.5	4503.5	3775	3242.5	2577.5	2276	2086	2017.5	2143	2380.5	2409	2716.5	2350.5	2780.5	3040	3433	3600.5	4014.5	4593	5808	8331.5	9665	11464	13077	12172	9333.5	7790.5	6834.5	7706.5	8533	9726	10593	9991	8982	7153	6836.5	4088	3298	2492	2251.5	1856.5	1836.5	1767	1596	1361	1331	1202	1092.5	1040	955.5	872.5	1003.5	851	836.5	850.5	924	835	770.5	725.5	851	747	730.5	690.5	902	738	802	890.5
3063	1864.5	1450	1402.5	1283	1123.5	889	1022.5	756	830	929	775.5	803.5	945.5	943.5	964	974	1335.5	1754	2110	2777.5	2976	3034.5	2932.5	2587	1870.5	1748.5	1403.5	1419.5	1242.5	1153.5	868	936.5	847	1195	1648	1840	2598	3266.5	3682	4444	4199.5	3757.5	3179	2365.5	2023	2128.5	2569.5	3121.5	3445.5	3338.5	2470.5	2047	1427.5	1001	789	822	769.5	666.5	841.5	715.5	724.5	812	714.5	833.5	779.5	808.5	788	813	896.5	1066.5	1085.5	1379	2052	2455	3455	4476	5589	7771.5	9338	11749	12469	13134	13271	11961	11505	10680	10497	10959	10770	10278	9516	8157	7783.5	6886.5	6217	5715	4932	4230	3933	4195.5	4677.5	5603.5	6850	7330	7213	6391	5010	4661.5	4247.5	5096.5	4915	5539	5257.5	5074.5	3737.5	3257.5	2651	2197.5	2044.5	2005.5	1855	2091	2150.5	2330.5	1863	2120	2553.5	2516	2786	3323	4219.5	5779	7997.5	10452	12167	12720	12172	10012	8643.5	7829	8834	9656.5	10584	10597	9289	8286	6240	4562	3380.5	2692	1952	1727.5	1513	1416.5	1243	1301.5	995	1089	1039	1023	918.5	914	832.5	884	700	800	772.5	836.5	817.5	878	691	723.5	776	909	658	854.5	893	841	929.5
2214.5	1439.5	1399	1131	1100	964.5	820	898.5	849	791.5	866	722.5	810.5	840	909	873	938.5	1288	1805.5	2150.5	2988.5	3431.5	3374.5	3236	2824.5	2511	2215.5	2026	1907	1358	1386	936.5	908	977.5	1124	1512	1856	2238.5	3030	3535	4310	4663.5	4291	3925.5	3047	2309	2206.5	2539	2744.5	2956.5	2789.5	2161.5	1630	1125	911.5	730.5	703.5	630	750.5	779.5	767.5	603.5	797.5	596	824.5	665.5	788.5	837.5	932.5	1115.5	1277.5	1369	1812	2335.5	2679.5	3685.5	4619	5912	7741	9700	11349	12492	13422	12471	10849	9624	9054	8962	8713.5	8549.5	8425	8042.5	6894.5	6196	5750.5	5391.5	5025	4544.5	4239	4064	4087	4765.5	5672	6447	6857.5	6311	4850.5	4578.5	4530.5	4706.5	5861.5	5259.5	6750	5762.5	5168.5	3400.5	2716.5	2166	1961	1886.5	1697	1731	1839.5	1856.5	1938.5	1679.5	1692.5	1887.5	2099.5	2412	3048.5	3885	5491	8068	10298	12445	13401	12577	10668	8900.5	8614.5	9134.5	9746	10465	9701.5	8323.5	6484	5013.5	3577.5	2710	1937	1409.5	1378.5	1174.5	1252.5	1061	1128	1042.5	900.5	916.5	931.5	844.5	825.5	787	799	758	917.5	726.5	818.5	820	809	640.5	708	779.5	747.5	1367.5	968	917	744	902
1912	1218.5	1381.5	1037	1120.5	892	906.5	875	744.5	763	772.5	716	735.5	785	805.5	888.5	1020	1335.5	1788.5	2371	3104	3678.5	4053	3949.5	3757.5	3571.5	3344	3052.5	2792.5	2338	1858	1430.5	1070	948	1285.5	1498	1896	2070	2726	3184.5	3866	4393	4772	4228.5	3592.5	2624	2408.5	2387.5	2195	2702.5	2328	1892	1408.5	978	741	676.5	708.5	1626.5	689	639	596.5	685.5	819	715.5	692.5	708.5	852	1071.5	1133.5	1287	1571	1816.5	2201	2492	3012	3855.5	4748.5	6457.5	7522.5	9985	11088	12024	12288	10928	9809.5	8779.5	7680	7301.5	7192	6907.5	6393.5	6118	5645	4998.5	4773	4085	4015.5	3915	3591	3558	3723.5	4247	4823	5888	5678.5	4842.5	4106.5	4402.5	4536.5	5573.5	6487	6621.5	7274	5862.5	4468	2919	2415	1845.5	1760	1439.5	1458	1476	1489	1516	1611	1426	1391.5	1622	1677	2128	2510	3591	5320	7975	10029	11874	13585	12883	11307	9420.5	8374.5	8215.5	8937	8930	7920	6602	4985.5	3831.5	2677.5	1849	1522	1195	1145.5	1030.5	1049	944.5	955.5	838.5	786	948.5	921	813	795.5	699	833.5	667.5	815	724	842	765.5	738	627.5	770	744.5	769	704	847	791	782.5	1453
1759.5	1413	1516.5	1319.5	1225.5	1013	888.5	943.5	738	797.5	766	762	671	787	910	819	1097	1235.5	1650.5	2286.5	3172	3934.5	4314.5	4599	4855	4975	4786	4521.5	3936.5	3434	2723.5	1844.5	1407	1060	1236	1424.5	1691.5	2227.5	2752.5	2833	3760	3986	4332	4489.5	3763	2694.5	2406.5	2118	1890	2278.5	1902	1664	1148	835	677.5	548.5	694	650.5	701	630	601.5	649.5	607.5	687	732	693	935.5	1269.5	1531.5	1851	2012.5	2152.5	2434.5	2809	3196.5	4196	4998	6595	7975.5	9746	10824	11792	10630	9916	8429.5	6846	6064	6027.5	5697.5	5300.5	5532	4975.5	4664	4453	4222.5	3665.5	3544.5	3289	3059.5	3174.5	3197.5	3791	4240	4662.5	4152	3721.5	3609.5	4079	4748.5	6515.5	7273	7403.5	6990	6120.5	4691	2975.5	2139	1602.5	1524.5	1293	1262	1173.5	1253.5	1292.5	1275	1276.5	1189.5	1402.5	1580	1970	2462.5	3735	5230.5	7906	9515.5	11203	12247	11387	10254	8570.5	7343.5	7237	7691.5	7309	6447	5164.5	3946.5	2832	2008.5	1503.5	1252.5	1018.5	947.5	912	916	923.5	928	755	727.5	811	898	744	858.5	725	909.5	629	872.5	769	836.5	773	691.5	730	753	788.5	708.5	705	889	850	791.5	924.5
2024	1879	1901.5	1764	1502	1242	970	943	751.5	781	696	743.5	628	746.5	803.5	798.5	983	1189.5	1621	1951	2891.5	3807.5	4618	5253	5556.5	6090.5	5961.5	5662.5	5092	4414	4311	2585	1742.5	1453.5	1521.5	1483	1563	1708	2486.5	2733	3113.5	3729.5	3564	3998.5	3651.5	2781.5	2263	1928.5	1740.5	1891	1764.5	1442.5	1051	827	675.5	537	657	593	558.5	643	547	620.5	757.5	638	732	887.5	1399	1690	1982.5	2336	2541.5	2709	2762.5	2997	3563.5	4760.5	5542	7048.5	8376	9915.5	10266	10523	9733.5	8580.5	6628.5	5272.5	4685.5	4363	4329.5	4020	3880	3684	3432.5	3209.5	3044.5	2896	2799	2566	2738.5	2828	3082	3440.5	3848.5	3765.5	3290	2980	3309.5	4169.5	5379	6949	7689	8281	7119	5215.5	3523.5	2493.5	1681	1376	1289	1086	1082	951.5	1104	1121	1087	1157	1066.5	1308.5	1432.5	1843.5	2385.5	3796	5372	7723.5	8885	10908	11593	11297	9629.5	7463.5	6975.5	6672.5	6062	5735.5	5055.5	3922.5	3102.5	2236	1752	1184	965	868	912	783	820.5	811	896	797	765	859	807	729	761	715.5	790	658.5	801.5	777.5	849	794.5	768	722	704	749	719	767.5	881	762	793	901.5
2800	2465	2728.5	2447.5	2082	1624	1297	1175	840.5	757.5	732.5	751	549.5	776	810.5	897	1064	1088	1600	1983.5	2787.5	3668.5	4116.5	4769.5	5318	6373.5	6609	5945.5	5521.5	4918.5	4064	3240.5	2254	1741	1698.5	1600	1747	1841	2023	2502	2774.5	3018.5	3357	3735.5	3342	2706	2241	1754.5	1630.5	1683	1521	1205.5	970.5	720.5	678	490.5	682	596	604	620.5	583	679.5	786	755	950	1283	1699	2019.5	2637.5	2998	3222	3071	2967.5	3190	3681	5262.5	6466	7908.5	9104.5	10171	10141	9434.5	8531	6816.5	5281.5	4246	3387	3084.5	2957.5	3118.5	3153.5	3122	2896	2602	2253.5	2059.5	2234	2038.5	2186.5	2310	2662.5	3022.5	3216	3380	3283.5	2966	3402	4283	5785.5	7154.5	8274	7679	6426	4612	3087.5	2169.5	1362	1238	1120	1061.5	1053.5	883.5	980	937	1085.5	1003.5	992	1284	1346.5	1795	2397	3728	5321.5	7125	8085	10191	11085	10352	8925.5	7558.5	6938.5	5741.5	5490	5027.5	4210.5	3291.5	2498	1758.5	1326	1074.5	911	941.5	788.5	787.5	770.5	777	887	754.5	784	736	773.5	705.5	669.5	750.5	722.5	676.5	789.5	827.5	852	701	675	762.5	680.5	789.5	798	693	779	804.5	790	812
